Item number,Name,Family,assembled_width_cm,assembled_depth_cm,assembled_height_cm,MainCollectionItemImageUrl01,MainCollectionItemImageUrl02,MainCollectionItemImageUrl03,MainCollectionItemImageUrl04,Conc
3841620,Melfi Corner 3841620,Melfi,100,100,80,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Melfi-3841620-1322-001.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Melfi-3841620-1322-002.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Melfi-3841620-1322-003.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Melfi-3841620-1322-004.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,"https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Melfi-3841620-1322-001.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Melfi-3841620-1322-002.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Melfi-3841620-1322-003.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Melfi-3841620-1322-004.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0"
3841710,Melfi Footrest    3841710,Melfi,90,60,45,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Melfi-3841710-1322-001.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Melfi-3841710-1322-002.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Melfi-3841710-1322-003.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Melfi-3841710-1322-004.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,"https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Melfi-3841710-1322-001.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Melfi-3841710-1322-002.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Melfi-3841710-1322-003.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Melfi-3841710-1322-004.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0"
3841720,Melfi Footrest    3841720,Melfi,110,60,45,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Melfi-3841720-1322-001.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Melfi-3841720-1322-002.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Melfi-3841720-1322-003.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Melfi-3841720-1322-004.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,"https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Melfi-3841720-1322-001.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Melfi-3841720-1322-002.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Melfi-3841720-1322-003.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Melfi-3841720-1322-004.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0"
3841405,Melfi Open end 3841405,Melfi,100,142,80,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Melfi-3841405-1322-001.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Melfi-3841405-1322-002.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Melfi-3841405-1322-003.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Melfi-3841405-1322-004.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,"https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Melfi-3841405-1322-001.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Melfi-3841405-1322-002.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Melfi-3841405-1322-003.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Melfi-3841405-1322-004.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0"
3841410,Melfi Open end 3841410,Melfi,100,142,80,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Melfi-3841410-1322-001.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Melfi-3841410-1322-002.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Melfi-3841410-1322-003.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Melfi-3841410-1322-004.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,"https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Melfi-3841410-1322-001.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Melfi-3841410-1322-002.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Melfi-3841410-1322-003.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Melfi-3841410-1322-004.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0"
3160071,"Molino 1,5 seater + Chaiselong 3160071",Molino,247.5,170,83,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3160071-1322-001.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3160071-1322-002.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3160071-1322-003.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3160071-1322-004.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,"https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3160071-1322-001.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3160071-1322-002.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3160071-1322-003.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3160071-1322-004.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0"
3162521,"Molino 2,5 seater 3162521",Molino,202,104.5,83,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3162521-1322-001.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3162521-1322-002.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3162521-1322-003.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3162521-1322-004.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,"https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3162521-1322-001.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3162521-1322-002.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3162521-1322-003.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3162521-1322-004.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0"
3160031,"Molino 2,5 seater + Chaiselong 3160031",Molino,297.5,170,83,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3160031-1322-001.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3160031-1322-002.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3160031-1322-003.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3160031-1322-004.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,"https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3160031-1322-001.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3160031-1322-002.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3160031-1322-003.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3160031-1322-004.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0"
3168031,"Molino 2,5 Seater + Corner + 2,5 Seater 3168031",Molino,280,280,83,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3168031-1322-001.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3168031-1322-002.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3168031-1322-003.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3168031-1322-004.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,"https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3168031-1322-001.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3168031-1322-002.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3168031-1322-003.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3168031-1322-004.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0"
3168061,"Molino 2,5 Seater + Corner + 3 Seater 3168061",Molino,280,325,83,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3168061-1322-001.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3168061-1322-002.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3168061-1322-003.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3168061-1322-004.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,"https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3168061-1322-001.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3168061-1322-002.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3168061-1322-003.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3168061-1322-004.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0"
3167031,"Molino 2,5 Seater + Corner + Open End 3167031",Molino,280,253.5,83,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3167031-1322-001.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3167031-1322-002.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3167031-1322-003.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3167031-1322-004.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,"https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3167031-1322-001.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3167031-1322-002.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3167031-1322-003.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3167031-1322-004.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0"
3163221,Molino 3 seater 3163221,Molino,247,104.5,83,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3163221-1322-001.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3163221-1322-002.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3163221-1322-003.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3163221-1322-004.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,"https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3163221-1322-001.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3163221-1322-002.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3163221-1322-003.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3163221-1322-004.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0"
3160011,Molino 3 seater + Chaiselong 3160011,Molino,342.5,170,83,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3160011-1322-001.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3160011-1322-002.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3160011-1322-003.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3160011-1322-004.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,"https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3160011-1322-001.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3160011-1322-002.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3160011-1322-003.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3160011-1322-004.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0"
3168051,"Molino 3 Seater + Corner + 2,5 Seater 3168051",Molino,325,280,83,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3168051-1322-001.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3168051-1322-002.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3168051-1322-003.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3168051-1322-004.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,"https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3168051-1322-001.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3168051-1322-002.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3168051-1322-003.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3168051-1322-004.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0"
3168011,Molino 3 Seater + Corner + 3 Seater 3168011,Molino,323.5,323.5,83,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3168011-1322-001.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3168011-1322-002.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3168011-1322-003.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3168011-1322-004.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,"https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3168011-1322-001.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3168011-1322-002.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3168011-1322-003.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3168011-1322-004.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0"
3167011,Molino 3 Seater + Corner + Open End 3167011,Molino,325,253.5,83,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3167011-1322-001.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3167011-1322-002.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3167011-1322-003.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3167011-1322-004.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,"https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3167011-1322-001.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3167011-1322-002.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3167011-1322-003.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3167011-1322-004.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0"
3160081,"Molino Chaiselong + 1,5 seater 3160081",Molino,247.5,170,83,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3160081-1322-001.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3160081-1322-002.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3160081-1322-003.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3160081-1322-004.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,"https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3160081-1322-001.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3160081-1322-002.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3160081-1322-003.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3160081-1322-004.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0"
3160041,"Molino Chaiselong + 2,5 seater 3160041",Molino,297.5,170,83,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3160041-1322-001.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3160041-1322-002.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3160041-1322-003.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3160041-1322-004.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,"https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3160041-1322-001.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3160041-1322-002.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3160041-1322-003.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Molino-3160041-1322-004.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0"
